video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"04l4LH_U21E","[집방캠][4K] 덤디덤디(DUMDi DUMDi) - (여자)아이들 ((G)I-DLE) LIVE│200806 컬투쇼","2020-08-07T06:06:51Z","UCAmff0euQRf6RwVlbB8PLMw","SBS Radio 에라오","10","2020-08-12T00:00:00Z","sbs라디오|에라오|라디오|보는라디오|여자아이들|DDDD|컬투쇼여자아이들|아이들|덤디덤디|UMDiDUMDi|라이브|컬투쇼","713183","0","0","1908","https://i.ytimg.com/vi/04l4LH_U21E/default.jpg","False","True","에라오에서 선보이는 새로운 이 시국 콘텐츠✨'집'에서 즐기는 라디오 '방'청 1열 '캠'(CAM)📹 = 집방캠라디오 방청 와서 1열에 앉아 있는 듯 고화질 라이브 공연을 즐기세요!(여자)아이들만의 트로피컬 한 여름을 느낄 수 있는 신곡 ‘덤디덤디(DUMDi DUMDi)’🥁이번 컨셉도 찰떡처럼 잘 어울리는 🌴믿.듣.아🌴슈화 심장처럼 덤디덤디한 라이브를 즐겨보세요👀👂2020년 8월 6일 두시탈출 컬투쇼🎼 덤디덤디(DUMDi DUMDi) - (여자)아이들((G)I-DLE) LIVE"
"PtNGUFGkj98","[꿀잼]추미애 외계어, 번역기를 돌려보았다 [라이브 EP129]","2020-08-10T03:35:02Z","UCXsbYbgwmk_zbTTdwCn_1Ig","엄튜브 /EOMTUBE","22","2020-08-12T00:00:00Z","황강댐 방류|비 피해|태풍 장미|북한 무단 방류|의양댐|의양댐 사망|4차 추경|최병성 목사|낙동강 보|노영민|노영민 비서실장|김조원|노영민 김조원|노영민 김조원 사의|진중권|노영민 부동산|김조원 다주택|윤석열|추미애|검찰 인사|추미애 발언|문찬석|문찬석 입장|문찬석 사표|미스터트롯|임영웅|이찬원|영탁|사랑의 콜센터|청와대|문재인|미래통합당|더불어민주당|좌파|우파|조국|조국 SNS","29548","4521","70","59","https://i.ytimg.com/vi/PtNGUFGkj98/default.jpg","False","False",""
"fKOJjBlXlX8","자기를 살려준 인간을 기억한 돌고래가 보여준 믿을 수 없는 실화","2020-08-05T10:45:12Z","UCMguxwveCsLVpyKrLz-EFTg","달빛뮤즈","1","2020-08-12T00:00:00Z","돌핀 테일|돌핀 테일 실화|돌핀 테일 2|돌핀 테일1결말|돌핀 테일 2결말|돌핀 테일2 예고편|영화 돌핀 테일2|돌핀 테일 영화|실화영화추천|돌핀테일1|돌고래 영화|실화영화|꿀잼영화|베서니 해밀튼|소울서퍼|애슐리 쥬드|모건 프리먼|나단 겜블|가족영화|영화후기|영화예고편|영화리뷰|영화소개|넷플릭스추천영화|넷플릭스 실화영화|집에서함께영화봐요|실리콘 젤 슬리브|추천영화|달빛뮤즈|영화추천|달빛뮤즈영화|달빛뮤즈코미디|달빛뮤즈리뷰|달빛뮤즈 이뻐|달빛뮤즈채널|죽기전에꼭봐야할영화|Dolphin Tale 2|Dolphin Tale|Dolphin movie|Movie|true story|Ashley Judd|Morgan Freeman|Harry Connick Jr.|Nathan Gamble|Austin Stowell|movie trailer|Movie Review|Best Film|DALBITMUSE","775321","11004","303","257","https://i.ytimg.com/vi/fKOJjBlXlX8/default.jpg","False","False","이번 소개해드릴 영화는 #돌핀테일 #달빛뮤즈 #실화영화▶ 달빛뮤즈 채널 구독 https://goo.gl/WQL21u▣ 영화제목 : 돌핀 테일▶ 추가정보, 결말 https://bit.ly/3frFW4t▶ 구매, 대여돌핀 테일1 https://bit.ly/3kcD7I3돌핀 테일2 https://bit.ly/3iaye0m▣ 영화목록━ 장르 ━━━━━━━━━━━━━━━━━━━━━━▶실화https://bit.ly/36aMwrl▶감동https://bit.ly/3c7kPDni ▶가족영화https://bit.ly/3duJu5T▶강아지, 고양이,  동물영화https://bit.ly/30VRJV3액션https://bit.ly/35CUg6W   SF https://bit.ly/3dk9pMZ역사https://bit.ly/2HymYvx  초능력https://bit.ly/3fk5GAJ좀비https://bit.ly/2RaApq8  외계인https://bit.ly/2zUalsS병맛https://bit.ly/2NPg5Zl  드라마https://bit.ly/2zdZidE킬러https://bit.ly/3c8Rg4t  코미디https://bit.ly/2F2W7ET범죄https://bit.ly/2kbtz5Q 뱀파이어https://bit.ly/38oeilw음악https://bit.ly/2IulqSz  시간여행https://bit.ly/2YIyWeu애니https://bit.ly/2Sl0r79  공포호러https://bit.ly/3b728yy복수https://bit.ly/2kmJWwE 마블https://bit.ly/2F8G0ad판타지https://bit.ly/3c2pI0C스포츠https://bit.ly/3hQX5H9로맨스https://bit.ly/2mkK93S 바이러스https://bit.ly/3b5nRYM한국드라마https://bit.ly/2OYjhmk미스터리, 스릴러https://bit.ly/2B62vds청소년, 십대, 하이틴영화https://bit.ly/3fha8QV━ 배우 ━━━━━━━━━━━━━━━━━━━━━━ 마동석https://bit.ly/316waxl손예진https://bit.ly/317T1Ze강동원https://bit.ly/33rXMyF유해진https://bit.ly/2IJkvyh김윤석https://bit.ly/2B8hkvy 심은경https://bit.ly/2MawfvX유아인https://bit.ly/2PibZKu앤해서웨이 https/bit.ly/2DMKQs1 시얼샤로넌 https://bit.ly/2x2vf8m잭 에프론 https://bit.ly/3dfY2pd클로이모레츠 https://bit.ly/2IgJLhA브래들리쿠퍼 https://bit.ly/2kMAW3T제니퍼로렌스 https://bit.ly/2lWtGmb레이첼맥아담스 https://bit.ly/2wpq01Z━ 시리즈 ━━━━━━━━━━━━━━━━━━━━━킬빌【1+2】 https://bit.ly/37n9xIO 킥애스 【1+2】 https://bit.ly/2SRRqqj헝거게임 【전편】  https://bit.ly/2SY4iv728일 후 + 28주 후 https://bit.ly/375mgjg분닥세인트 【1+2】 https://bit.ly/37tLyrx나쁜 이웃들 【1+2】 https://bit.ly/38j9nSO아이언 스카이 【1+2】 https://bit.ly/2S5Gfbz레지던트이블 【1+2+3】 https://bit.ly/2TALMt1레지던트이블 【4+5+6】 https://bit.ly/3aoUFfa프린세스 다이어리 【1+2】 https://bit.ly/2ZPad6Z박찬욱 복수 삼부작 https://bit.ly/2B71amc드래곤길들이기 https://bit.ly/2XcguI6▣ 다른 채널페이스북 https://bit.ly/2BZD8Ln인스타그램  https://bit.ly/2En7xp5★ 구독과 추천은 다음 영상 제작에 큰 힘이 됩니다.#영화리뷰 #달빛뮤즈 #추천영화 #영화소개 #영화추천#영화 #최신영화 #가족영화 #동물영화 #돌고래영화 #감동영화#집에서함께해요 #집에서함께영화봐요enjoy~"
"5jiS8DVDeUs","[선공개] (여자)아이들((G)I-DLE) - '덤디덤디 (DUMDi DUMDi) performance ver.ㅣ딩고뮤직ㅣDingo Music","2020-08-07T10:17:58Z","UCtCiO5t2voB14CmZKTkIzPQ","딩고 뮤직 / dingo music","10","2020-08-12T00:00:00Z","딩고뮤직|dingo|dingomusic|music|kpop|live|멜론|세로라이브|최신가요|top100|아이돌|라이브|음악|딩고","1122441","70069","550","2141","https://i.ytimg.com/vi/5jiS8DVDeUs/default.jpg","False","False","▶딩고뮤직 (Dingo Music) : http://bit.ly/Dingo__Music▶딩고프리스타일 (Dingo Freestyle) : http://bit.ly/Dingo__Freestyle▶일소라 (일반인들의 소름돋는 라이브) : http://bit.ly/ilsoracontact : musicbiz@makeus.com#여자아이들 #GIDLE #덤디덤디#딩고뮤직 #DingoMusic"
"3zOS3g4lTtQ","[81-82회 예고]  뭐? 결혼?!  다재 커플의 결혼 선언으로 난리 난 송가네! [한 번 다녀왔습니다] [Once Again] 20200809","2020-08-09T13:03:41Z","UChpjIaEgwtDZtmWEkzFulSA","KBS Drama","24","2020-08-12T00:00:00Z","주말드라마|가족|이혼|결혼|사랑|가족애|부부|연속극|천호진|차화연|김보연|이정은|이민정|이상엽|오대환|오윤아","189640","1748","49","223","https://i.ytimg.com/vi/3zOS3g4lTtQ/default.jpg","False","False","[81-82회 예고]  뭐? 결혼?!  다재 커플의 결혼 선언으로 난리 난 송가네! [한 번 다녀왔습니다]#한번다녀왔습니다 #다재커플 #결혼 #전찬성입니다"
"lC6Tv8MtYT0","[19/20 UCL 16강 2차] 바이에른 뮌헨 vs 첼시 H/L","2020-08-08T21:55:47Z","UCtm_QoN2SIxwCE-59shX7Qg","SPOTV","17","2020-08-12T00:00:00Z","SPOTV|스포티비|바이에른 뮌헨|첼시|챔피언스리그|UCL|뮐러|레반도프스키|지루|데이비스|케파|노이어|보아텡","975142","6944","204","3326","https://i.ytimg.com/vi/lC6Tv8MtYT0/default.jpg","False","False","바이에른 뮌헨 vs 첼시 경기 하이라이트"
"FaZ9NMurghk","16화#하이라이트#김수현X서예지 눈물나지만 괜찮아!해피 앤딩이야♡ | 사이코지만 괜찮아  EP.16","2020-08-09T13:41:54Z","UC9w-h_ciMmX64TcLRcb1xPg","tvN DRAMA","24","2020-08-12T00:00:00Z","tvN|드라마|토일드라마|사이코지만괜찮아|김수현|서예지|오정세|박규영","803454","12492","125","1707","https://i.ytimg.com/vi/FaZ9NMurghk/default.jpg","False","False","#tvN #토일드라마 ＜#사이코지만괜찮아＞ 버거운 삶의 무게로 사랑을 거부하는 정신병동 보호사 강태(김수현)와태생적 결함으로 사랑을 모르는 동화 작가 문영(서예지)이서로의 상처를 보듬고 치유해가는 한 편의 판타지 동화 같은 힐링 로맨스매주 토,일 밤 9시 tvN 방송｜6월 20일 토요일 밤 9시 첫방송"
"waU2Sh67dwc","[리얼:타임:러브 3] 공식 티저 Official TEASER (SUB)","2020-08-07T11:00:00Z","UC8DdZkTABAnSBvoRknqOTOA","리얼:타임:러브","24","2020-08-12T00:00:00Z","리얼타임러브|리얼타임러브2|웹드라마|웹드|웹드라마몰아보기|웹드몰아보기|kdrama|webdrama|홍연|문예찬|일진에게찍혔을때|일찍|키스신|웹드라마 학교|웹드 추천|웹드 남사친|남사친|여사친|스킨십|키스|비밀연애|하이틴|학교|고등학교|고딩|급식|에이틴|플레이리스트|리타럽|리타럽3|최현욱|박시영|와이낫미디어","276245","11245","70","1242","https://i.ytimg.com/vi/waU2Sh67dwc/default.jpg","False","False","#리얼타임러브 #리얼타임러브3 #웹드라마8월 21일 (금) 오후 8시 유튜브 첫방송!8월 14일 (금) 오후 8시 네이버TV '킼TV' 선공개　💕첫번째 공식 리타러버가 되어보세요![리얼:타임:러브] 멤버십 가입하기▶ https://bit.ly/RTL_JOIN💕[리얼:타임:러브 3] 매주 금요일 8PM💕[리얼:타임:러브 3 비하인드] 매주 수요일 6PM💕공식 인스타그램 팔로우! @real_redmxxn"
"pKPkjgFIxTo","보겸 충격의 뒷광고 증거!! 믿었던 보겸마저...","2020-08-07T11:00:13Z","UCVWN__TENeCRT8P6B6SwNog","정배우 : 사건사고이슈","24","2020-08-12T00:00:00Z","정배우|사건|사고|이슈|주작|검거|피해자|공론화|폭로|유튜버|인터뷰","1115933","5587","36887","15870","https://i.ytimg.com/vi/pKPkjgFIxTo/default.jpg","False","False","법알못가이드님 영상사용 허락해주셔서 감사합니다.#뒷광고 #보겸 #보겸뒷광고 #참피디 #참pd #쯔양 #도티 #양팡 #푸메 #문복희 #보겸정배우"
"q4lyRLzFCbE","(다반뉴스) 고X정 불륜! 민주당 개망신 영상 떴다! / 신의한수 20.08.05","2020-08-05T09:49:42Z","UCgOLQwRv1r2m9mhE1tfsn3Q","신의한수","25","2020-08-12T00:00:00Z","[None]","1328670","118842","6000","2824","https://i.ytimg.com/vi/q4lyRLzFCbE/default.jpg","False","False","온라인 판매 주소 : https://www.pkmall.co.kr/shop/item_youtube_sinprog.php진품 양념육 주문 : http://pf.kakao.com/_ExcAgxb(주)민초 커뮤니케이션 대표 신혜식입니다. 더욱 열심히 하는 신의 한수가 되겠습니다. 애국 시민의 소중한 구독료는 애국 방송 사업에 쓰입니다.정기 구독 ARS 가입  1877-1477* 인터넷가입http://www.ihappynanum.com/Nanum/B/3JO90YUSOZ앞으로 더욱 더 좋은 애국 방송으로 보답해드리겠습니다.아래의 계좌번호는 민초커뮤니케이션 후원 계좌번호입니다.국민은행 032901-04-262037(주)민초커뮤니케이션"
"sOCaIUZaLB0","[ENG] BTS·EXO·워너원·트와이스·NCT·AB6IX...경호원이 가장 힘들었던 아이돌은? |K-POP IDOL BODYGUARD|댓변인들|Reaction|AYO 에이요","2020-08-07T08:00:08Z","UC6jNLJp1g2Noyc09lZCkZHg","AYO 에이요","24","2020-08-12T00:00:00Z","경호원|아이돌경호원|보디가드|시큐|트와이스|방탄소년단|엑소|워너원|차은우|옹성우|더보이즈|AB6IX|엔시티|갓세븐|BTS|EXO|THE BOYZ|NCT|GOT7|아이돌 경호원 매너|아이돌 사생|아이돌 공항|김세정|세븐틴|여자친구|과잉경호|아이돌|IDOL REACTION|KPOP|IDOL|bad comments|악플읽기|아이돌악플|아이돌악플읽기|AYO|댓변인들|에이요|대변인|댓변인|대변인들|ENG SUB|사생|사생팬","704318","27922","174","1500","https://i.ytimg.com/vi/sOCaIUZaLB0/default.jpg","False","False","👀아이돌 주변을 멤도는 매의 눈👀 '아이돌 지킴이' 경호원이 떴다!📢아이돌 경호원이 가장 많이 듣는 편견은?📢경호원도 뒤 돌아보게 만드는 아이돌은?📢가장 경호하기 힘들었던 아이돌은?🗣힌트 : 방탄소년단, 엑소, 워너원, 트와이스, 엔시티, 에이비식스... 너무 많아💦🙌우리 애들 지켜줘서 고마워요🙌 🏆부산 원아시아 페스티벌 비하인드🏆엑소, 워너원 등 총 출동ㄷㄷㄷ경호원들 인간펜스 된 사연  --- 02:37경호원에게도 '최애'가 있을까? 🤔  --- 00:28아이돌 경호 필수품은 OOO?경호원 호주머니 '탈탈' 털어보기 --- 00:56아이돌 지킴이[댓변인들]아, [구독] 버튼은 누른거야?보아요, 놀아요, 에이요! 채널A의 디지털 전용 채널 AYO [ENG SUB] IDOL BODYGUARD Comment Defenders#댓변인들 #아이돌 #KPOP #경호원 #보디가드 #시큐 #트와이스 #방탄소년단 #엑소 #워너원 #차은우 #옹성우 #더보이즈 #AB6IX #엔시티 #갓세븐 #사생 은 범죄▶Playlist for More Comment Defenders -https://www.youtube.com/watch?v=MU32spxrsy0&list=PLHovuLuLB5wlfKdsqf27QMqBl9WA1ojDv▶Subscribe AYO YouTube Channel - https://www.youtube.com/channel/UC6jNLJp1g2Noyc09lZCkZHg?sub_confirmation=1** 제작지원 - 비토우_______**자료 출처**YAMADA 인스타그램NEWSEN- 사진 출처구구단 공식 인스타그램NEWSENMarie ClaireJYP엔터테인먼트"
"cnnmBXORPxE","샌드박스네트워크입니다.","2020-08-06T15:19:58Z","UCCjR2EbSnsVKRVeTvPjVWIA","SANDBOX NETWORK (샌드박스 네트워크)","22","2020-08-12T00:00:00Z","[None]","589218","2138","12975","5896","https://i.ytimg.com/vi/cnnmBXORPxE/default.jpg","False","False","안녕하세요. 샌드박스네트워크입니다.최근 유튜버들의 '유료 광고 미표기 영상' 문제에 대해 샌드박스의 사과와 향후 대책을 시청자 여러분들께 말씀드립니다. 먼저 이 문제와 관련하여 많은 상처를 받았을 시청자분들께 대단히 죄송합니다.2020년 6월 23일 공정위에서 9월 1일부터 적용되는 '추천·보증 등에 관한 표시·광고 심사 지침(이하 공정위 지침)' 개정안을 발표하게 되었습니다. 개정안이 발표된 6월 이전에는 유튜버들의 유료 광고 영상에 대한 기재 위치나 방법 등이 기존 공정위 지침에 명시 되어 있지 않았고, 샌드박스는 자체 가이드라인을 통해 영상의 '영상 내 음성 혹은 자막', '더보기란'이나 '고정 댓글'을 이용하여 유료 광고임을 고지하여 왔습니다.나아가 과거 공정위로부터 지적받았던 유사 문제에 대해 당시 공정위에 적절한 유료 광고 고지 조치에 대해 문의 하였고, 영상의 '더보기란'을 통해 광고 사실을 고지하는 방식에 문제가 없음을 확인하였습니다.하지만 이 내부 가이드라인이 시청자분들께 충분한 광고 고지를 드리기에 부족했다는 점을 인정하고 사과드립니다. 더불어, 지금까지 샌드박스와 소속 유튜버들이 제작한 유료 광고 영상을 전수 조사 하였고 이 과정에서도 일부 영상에 유료 광고 관련 표기 문구가 누락되어 있음을 확인하였습니다.이는 명백히 샌드박스의 관리 소홀로 발생한 문제이며 샌드박스는 이에 대한 책임을 통감하고 있습니다. 나아가 이런 불찰로 올바른 정보가 시청자분들께 전달되지 못하였고, 시청자 여러분들께 큰 불쾌감과 실망감을 안겨드렸습니다. 이 점에 대해 진심으로 죄송합니다.이런 문제를 예방하고 앞으로 같은 문제가 발생하지 않도록 샌드박스는 아래와 같은 조치를 취하고자 합니다.샌드박스 직원과 유튜버를 대상으로 전문 법률 기관에 의뢰하여 광고에 관한 법률과 의무에 대해서 정기적으로 교육을 받도록 하겠습니다.해당 사안이 일회성 이슈로 끝나지 않도록 내부적으로 유료 광고 미표기 문제 영상을 별도 저장/보관하여 신규/기존 직원들에게 지속적으로 알릴 것이며 유튜버들 또한 이를 정기적으로 인지할 수 있도록 내부적으로 이를 알리고 상기시킬 수 있는 캠페인을 발족하도록 하겠습니다.9월 1일부터 적용되는 공정위 지침 개정안을 철저히 준수할 것이며, 추가적으로 현재 내부에서 시행 중인 광고 지침 가이드라인 또한 공정거래위원회를 통한 규약 심사를 요청하여 향후 유사한 문제가 발생하지 않도록 하겠습니다.유료 광고 미표기 영상으로 인해 불쾌감과 실망감을 느끼셨을 많은 시청자분들께 다시 한번 죄송하다는 말씀을 드립니다. 나아가 앞으로 시청자분들이 안심하고 영상을 보실 수 있도록 누구보다 정확한 유료 광고 정보 고지를 약속 드리겠습니다.마지막으로 샌드박스의 지침에 따라 영상 더보기란, 고정 댓글 등을 통해 유료 광고 영상을 고지한 유튜버들까지 허위 및 추측성 비난과 악플을 받고 있습니다. 부디 샌드박스의 기존 지침을 준수한 유튜버들에 대한 비난과 악플을 멈춰 주시기를 간곡히 부탁 드리며, 이에 대해 전적으로 책임이 있는 샌드박스에게 따끔한 충고와 꾸짖음을 주시면 겸허히 받아들이고 뉘우치겠습니다.긴 글 읽어주셔서 감사드립니다.샌드박스네트워크 올림"
